1,1,0,0,0.04900000000000001,summer
2,1,0,5,0.12340000000000001,summer
3,1,0,10,0.22100000000000003,summer
4,1,0,15,0.245,summer
5,1,0,20,0.24500000000000005,summer
6,1,0,25,0.245,summer
7,1,0,30,0.261,summer
8,1,0,35,0.24640000000000004,summer
9,1,0,40,0.316,summer
10,1,0,45,0.328,summer
11,1,0,50,0.31600000000000006,summer
12,1,0,55,0.30820000000000003,summer
13,1,1,0,0.04900000000000001,summer
14,1,1,5,0.04900000000000001,summer
15,1,1,10,0.04900000000000001,summer
16,1,1,15,0.04900000000000001,summer
17,1,1,20,0.04900000000000001,summer
18,1,1,25,0.04900000000000001,summer
19,1,1,30,0.04900000000000001,summer
20,1,1,35,0.22900000000000004,summer
21,1,1,40,0.26280000000000003,summer
22,1,1,45,0.398,summer
23,1,1,50,0.398,summer
24,1,1,55,0.29000000000000004,summer
25,1,2,0,0.1842,summer
26,1,2,5,0.04900000000000001,summer
27,1,2,10,0.04900000000000001,summer
28,1,2,15,0.04900000000000001,summer
29,1,2,20,0.04900000000000001,summer
30,1,2,25,0.04900000000000001,summer
31,1,2,30,0.04900000000000001,summer
32,1,2,35,0.04900000000000001,summer
33,1,2,40,0.04900000000000001,summer
34,1,2,45,0.08500000000000002,summer
35,1,2,50,0.22900000000000004,summer
36,1,2,55,0.22900000000000004,summer
37,1,3,0,0.22900000000000004,summer
38,1,3,5,0.22900000000000004,summer
39,1,3,10,0.08500000000000002,summer
40,1,3,15,0.04900000000000001,summer
41,1,3,20,0.04900000000000001,summer
42,1,3,25,0.04900000000000001,summer
43,1,3,30,0.04900000000000001,summer
44,1,3,35,0.04900000000000001,summer
45,1,3,40,0.08280000000000001,summer
46,1,3,45,0.218,summer
47,1,3,50,0.218,summer
48,1,3,55,0.29000000000000004,summer
49,1,4,0,0.3642,summer
50,1,4,5,0.22900000000000004,summer
51,1,4,10,0.22900000000000004,summer
52,1,4,15,0.22900000000000004,summer
53,1,4,20,0.04900000000000001,summer
54,1,4,25,0.04900000000000001,summer
55,1,4,30,0.04900000000000001,summer
56,1,4,35,0.04900000000000001,summer
57,1,4,40,0.04900000000000001,summer
58,1,4,45,0.08280000000000001,summer
59,1,4,50,0.218,summer
60,1,4,55,0.218,summer
61,1,5,0,0.218,summer
62,1,5,5,0.2562,summer
63,1,5,10,0.22900000000000004,summer
64,1,5,15,0.22900000000000004,summer
65,1,5,20,0.22900000000000004,summer
66,1,5,25,0.22900000000000004,summer
67,1,5,30,0.04900000000000001,summer
68,1,5,35,0.04900000000000001,summer
69,1,5,40,0.04900000000000001,summer
70,1,5,45,0.04900000000000001,summer
71,1,5,50,0.04900000000000001,summer
72,1,5,55,0.218,summer
73,1,6,0,0.218,summer
74,1,6,5,0.218,summer
75,1,6,10,0.218,summer
76,1,6,15,0.19300000000000003,summer
77,1,6,20,0.22900000000000004,summer
78,1,6,25,0.22900000000000004,summer
79,1,6,30,0.22900000000000004,summer
80,1,6,35,0.15700000000000003,summer
81,1,6,40,0.04900000000000001,summer
82,1,6,45,0.04900000000000001,summer
83,1,6,50,0.04900000000000001,summer
84,1,6,55,0.1842,summer
85,1,7,0,0.218,summer
86,1,7,5,0.218,summer
87,1,7,10,0.218,summer
88,1,7,15,0.08280000000000001,summer
89,1,7,20,0.12100000000000002,summer
90,1,7,25,0.22900000000000004,summer
91,1,7,30,0.299,summer
92,1,7,35,0.308,summer
93,1,7,40,0.44700000000000006,summer
94,1,7,45,0.267,summer
95,1,7,50,0.267,summer
96,1,7,55,0.267,summer
97,1,8,0,0.3346,summer
98,1,8,5,0.436,summer
99,1,8,10,0.436,summer
100,1,8,15,0.436,summer
101,1,8,20,1.3203999999999998,summer
102,1,8,25,2.647,summer
103,1,8,30,2.755,summer
104,1,8,35,2.8214000000000006,summer
105,1,8,40,2.8130000000000006,summer
106,1,8,45,2.8130000000000006,summer
107,1,8,50,2.7770000000000006,summer
108,1,8,55,2.6330000000000005,summer
109,1,9,0,2.6330000000000005,summer
110,1,9,5,2.6330000000000005,summer
111,1,9,10,2.5680000000000005,summer
112,1,9,15,2.6900000000000004,summer
113,1,9,20,1.8056,summer
114,1,9,25,0.479,summer
115,1,9,30,0.479,summer
116,1,9,35,0.479,summer
117,1,9,40,0.4114,summer
118,1,9,45,0.31,summer
119,1,9,50,0.31,summer
120,1,9,55,0.31,summer
121,1,10,0,0.2612,summer
122,1,10,5,0.188,summer
123,1,10,10,1.4782000000000002,summer
124,1,10,15,0.5972,summer
125,1,10,20,0.23800000000000004,summer
126,1,10,25,0.38200000000000006,summer
127,1,10,30,0.38200000000000006,summer
128,1,10,35,0.38200000000000006,summer
129,1,10,40,0.38200000000000006,summer
130,1,10,45,0.2718,summer
131,1,10,50,0.371,summer
132,1,10,55,0.371,summer
133,1,11,0,0.371,summer
134,1,11,5,0.3372,summer
135,1,11,10,1.2946000000000002,summer
136,1,11,15,0.202,summer
137,1,11,20,0.202,summer
138,1,11,25,0.19640000000000002,summer
139,1,11,30,0.188,summer
140,1,11,35,0.188,summer
141,1,11,40,0.188,summer
142,1,11,45,0.212,summer
143,1,11,50,0.188,summer
144,1,11,55,0.25560000000000005,summer
145,1,12,0,0.35700000000000004,summer
146,1,12,5,0.35700000000000004,summer
147,1,12,10,0.429,summer
148,1,12,15,0.46940000000000004,summer
149,1,12,20,0.368,summer
150,1,12,25,0.368,summer
151,1,12,30,0.368,summer
152,1,12,35,0.188,summer
153,1,12,40,0.04900000000000001,summer
154,1,12,45,0.04900000000000001,summer
155,1,12,50,0.04900000000000001,summer
156,1,12,55,0.04900000000000001,summer
157,1,13,0,0.04900000000000001,summer
158,1,13,5,0.04900000000000001,summer
159,1,13,10,0.04900000000000001,summer
160,1,13,15,0.04900000000000001,summer
161,1,13,20,0.04900000000000001,summer
162,1,13,25,0.41320000000000007,summer
163,1,13,30,0.7774000000000002,summer
164,1,13,35,0.05900000000000001,summer
165,1,13,40,0.15700000000000003,summer
166,1,13,45,0.22900000000000004,summer
167,1,13,50,0.22900000000000004,summer
168,1,13,55,0.22900000000000004,summer
169,1,14,0,0.19300000000000003,summer
170,1,14,5,0.04900000000000001,summer
171,1,14,10,0.1504,summer
172,1,14,15,0.218,summer
173,1,14,20,0.218,summer
174,1,14,25,0.218,summer
175,1,14,30,0.11660000000000001,summer
176,1,14,35,0.04900000000000001,summer
177,1,14,40,0.04900000000000001,summer
178,1,14,45,0.04900000000000001,summer
179,1,14,50,0.08500000000000002,summer
180,1,14,55,0.22900000000000004,summer
181,1,15,0,0.22900000000000004,summer
182,1,15,5,0.22900000000000004,summer
